100,100,100,100,100,100,100,100,100,100
##########
3631.8177473013407,35.758914648387844,438.90798161590385,-22.200058329353958,2662.352957540429,46.20799576971163,-1370.453114162828,-8.743728393869853,3238.8580419436453,-22.040034479969997,-538.6456618876313,26.852792631237698,-169.70685246121693,5.8703641764230925,-2061.3524852028786,-26.847073993620956,-4841.081256982154,-20.98202345949203,3729.248634753169,-15.754402951958388,-2561.1123428311876,-21.347935474167915,659.617201533475,-7.734076592082892,-1070.4095716590764,-8.60030927740048,4541.593363416643,29.383355890773043,-941.509410476587,-29.427381609189002,-2767.8125331178717,46.30655142498626,-461.0593036794702,-20.496710397447846,1461.1982702074265,22.692197829868846,2929.4027027143784,-12.374108595847591,-158.2871243531147,33.84413050811947,-40.59539408406229,-11.34056932024128,-2970.565843030575,-10.099225529605569,1038.8153270474097,-24.580941113182,258.2811489234353,-33.71104859857647,-1470.9143314277178,-20.295670497446938,-558.1655408881646,37.2485319495914,1261.486299584856,29.39456202394981,-470.60683890959837,-12.06838500366834,-3458.197917068786,37.03673543925882,58.89584564081572,-21.9524486751863
3633.577367308257,34.59666790633324,437.7798370406928,-22.921294967516587,2664.622813378368,44.54719740842168,-1370.8750016390968,-8.122272006801412,3237.7943461770324,-20.484615998966966,-537.3138340456205,26.40235879342014,-169.41282749198987,5.8878499555467725,-2062.685571497063,-26.459155602674276,-4842.099363289957,-19.71946757970797,3728.42491250025,-17.200487070724677,-2562.136244223825,-19.580519428919278,659.2264917916824,-7.891847468971115,-1070.8597401463587,-9.409056539132264,4542.9418272254115,24.49574893275739,-942.944220647398,-27.935722082276925,-2765.3703785192365,51.41005374481864,-462.0508308122099,-19.14058290349294,1462.2709713303354,20.17921910291499,2928.7626889815024,-13.228764686318632,-156.61433872866706,33.04255744912882,-41.13493393579277,-10.224814439047645,-2971.011322836313,-7.690843038673221,1037.5422664325063,-26.34554338332715,256.6274468796316,-32.40696425703012,-1472.028490971893,-24.304073996523307,-556.2748922893613,38.36860318306042,1262.9405300516087,28.75391238353056,-471.2072071851131,-11.939074268525173,-3456.296399324519,39.024802719950586,57.80409848714121,-21.703871861253546
3635.2788598794673,33.43438815592944,436.6156748045502,-23.640393855645755,2666.8096468665735,42.8879283289651,-1371.265943061879,-7.506162811577894,3236.8080086659334,-18.946345530606557,-536.0045585676304,25.950828852147147,-169.1179309404409,5.905216959505482,-2063.9992549148697,-26.071149210162126,-4843.054332288908,-18.457157970102227,3727.52890060886,-18.645266559648874,-2563.071797711323,-17.814894579507055,658.8279117563391,-8.048802724867569,-1071.3502172244039,-10.21226920162684,4544.046266077647,19.62463743068521,-944.3044187710317,-26.443548715741017,-2762.6723943686134,56.53793590081209,-462.9744864621587,-17.78248599797197,1463.2178717624977,17.66126328220979,2928.079905670071,-14.084470411756909,-154.98164155677244,32.24098214659025,-41.61872227204421,-9.11107304374757,-2971.3362637992145,-5.278786581278324,1036.1810754121582,-28.105339034599478,255.0390415583651,-31.099739176192067,-1473.3438045783003,-28.34066047917214,-554.3283859171046,39.482307498367554,1264.362752413877,28.114616153014996,-471.80111218554345,-11.809924971186039,-3454.295458398059,41.01268113284997,56.72480754195909,-21.454314985686473
3636.92222188449,32.27201562622819,435.41560025218683,-24.357418248853495,2668.913531685835,41.23007543129124,-1371.626193139583,-6.894889270577293,3235.898216565743,-17.423421584822314,-534.7179026925434,25.497701539325302,-168.82216883684535,5.922461554208016,-2065.2935306299964,-25.683037640942246,-4843.946175268162,-17.195053135142267,3726.560662259398,-20.08882482628636,-2563.9190890216705,-16.05090542373969,658.4215020359684,-8.204949700160507,-1071.8807370818276,-11.010388940055545,4544.907456991136,14.768090983374288,-945.5899655109826,-24.95031092990781,-2759.717283729224,61.69335274000894,-463.83016847862706,-16.42227033456554,1464.0387053652848,15.137631962953996,2927.3543008982633,-14.941201116131241,-153.38903459539213,31.439338149301424,-42.04685782957896,-7.999265999691478,-2971.540474158338,-2.8627317555106826,1034.7319779255731,-29.86099188358732,253.51609926575037,-29.7890001855453,-1474.8617654072505,-32.40882841557741,-552.326327423189,40.5901584055091,1265.7530411100247,27.47694828931041,-472.3885626890783,-11.68096559630664,-3452.1951015857626,43.0004575783258,55.65802183839881,-21.20377727243346
3638.5074472030988,31.109490524709933,434.1797155856074,-25.072430566923618,2670.9345358749497,39.5735261896962,-1371.9559813085361,-6.287952184372605,3235.064246149851,-15.914081303770812,-533.4539586777737,25.042477420602495,-168.52554739284054,5.939580121181772,-2066.568392956755,-25.294803702694235,-4844.774901442503,-15.933111615627489,3725.520256475655,-21.531244686799496,-2564.6781961321553,-14.288397509198866,658.007302877934,-8.360295494974464,-1072.4510556895436,-11.80384525833431,4545.526081415427,9.924217698209404,-946.800794030263,-23.455459344922488,-2756.503589018626,66.87957730103426,-464.61776699468555,-15.059776604768672,1464.7331706498471,12.607609379845279,2926.5858240018356,-15.798932765404967,-151.83652292219196,30.637559148052194,-42.419435408680414,-6.889315023407251,-2971.623745838689,-0.44235042241390043,1033.1951648137292,-31.613161826103553,252.05880502491414,-28.474371859337406,-1476.5840395285625,-36.51209778727291,-550.2689971325011,41.692655241560544,1267.1114846748194,26.841197957953167,-472.9695689037879,-11.552224842327842,-3449.9953318263265,44.98821942563768,54.60379045674764,-20.952257609827967
3640.0345267237153,29.94675301547837,432.90811990493285,-25.785492432810557,2672.8727218582244,37.918168603555486,-1372.255512316526,-5.6848633500819785,3234.305461010073,-14.41659514833728,-532.2128437415387,24.58465752522277,-168.22807300065338,5.956569057188851,-2067.8238353491156,-24.906430181698884,-4845.540517953991,-14.671291981785572,3724.407738153388,-22.97260840611648,-2565.349189319704,-12.527217346324637,657.585354180442,-8.514846969633808,-1073.060950225097,-12.593056811633405,4545.902727025348,5.091158884185994,-947.9368100177769,-21.958444424484213,-2753.0296857185645,72.10001634221558,-465.33716393074417,-13.69483559575806,1465.3009298568545,10.070460277528523,2925.7744255037724,-16.657641917527673,-150.32411492845475,29.835578934730624,-42.7365459147135,-5.781142641970941,-2971.585854248751,1.9826899240695517,1031.5707939927443,-33.362505753666724,250.66736270079787,-27.15547602985045,-1478.5124723929623,-40.65412623197838,-548.1566507280538,42.79028411462383,1268.4381864906743,26.20767020078746,-473.5441424783189,-11.423731621614442,-3447.6961476770325,46.976054525055744,53.56216254101745,-20.699754559369225
3641.5034483406866,28.783743197317154,431.6009092473167,-26.496664710245543,2674.728146470529,36.26389114851318,-1372.5249667409773,-5.085144287942669,3233.6213105172665,-12.929261803250158,-530.9947000733724,24.123741985639807,-167.9297522323482,5.973424773885132,-2069.0598503995307,-24.51789983862213,-4846.243029873267,-13.409552826379308,3723.223158086914,-24.412997737414518,-2565.9321312069237,-10.767212322780656,657.1556955045269,-8.668610744939684,-1073.710218561395,-13.378432660058222,4546.037889254747,0.26708396433873427,-948.9978916471348,-20.458715129109766,-2749.29377527487,77.35822725243573,-465.98823249874994,-12.327268155991007,1465.741607925369,7.525427600805239,2924.920057085393,-17.517305693335388,-148.85182231503057,29.03333136171688,-42.99827639767085,-4.674672153070198,-2971.426558046313,4.412726795109083,1029.858990581589,-35.10967846273059,249.34199514953244,-25.83193129118768,-1480.6490961444956,-44.838726579356376,-545.9895198913122,43.88351874663045,1269.7332656264014,25.576687774040682,-474.11229651259725,-11.29551506063999,-3445.297543289381,48.96405122093406,52.53318731507701,-20.44626636431223
3642.9141969504863,27.620401081582443,430.2581766240014,-27.206007540505034,2676.500860979913,34.61058272807126,-1372.7645014449365,-4.488325026852211,3233.0113285320726,-11.450403264885674,-529.7996949126092,23.659228678479653,-167.63059183908845,5.990143697526477,-2070.27642983755,-24.12919540430212,-4846.8824402005175,-12.147852757820536,3721.9665629937354,-25.85249396099049,-2566.4270768038677,-9.00823061897583,656.7183660860287,-8.821593202258619,-1074.3986788166246,-14.160373462799754,4545.931972580409,-4.5498144283780135,-949.983889468173,-18.95571757052916,-2745.2938771129507,82.65793656147338,-466.5708367023192,-10.956885065305121,1466.0547913412154,4.9717299786997495,2924.0226715589206,-18.37790174833722,-147.41966009031145,28.230750301500805,-43.204710089737574,-3.569827585710482,-2971.1455988721627,6.848103355315632,1028.0598469844633,-36.85533355916295,248.08294439289068,-24.50335249230091,-1482.9961378488415,-49.069885996769244,-543.7678129028861,44.97282121424879,1270.9968577726167,24.94859318144724,-474.6740455685405,-11.167604500149045,-3442.7995083840233,50.952298365765216,51.516914098359365,-20.191790958078194
3644.266754446776,26.456666569903113,428.8800120555566,-27.913580378395864,2678.190911107813,32.95813262552238,-1372.9742499736003,-3.893942940324435,3232.4751323575274,-9.97836007807274,-528.6280206949752,23.190611858526257,-167.33059875041343,6.006722268726595,-2071.4735645282262,-23.740299575536497,-4847.458749866061,-10.886150393288283,3720.637995537238,-27.29117792258124,-2566.83407354562,-7.250121124621349,656.2734048475673,-8.97380048342027,-1075.1261689625996,-14.93927262134635,4545.585291564614,-9.36132520545611,-950.8946262310391,-17.448893658901348,-2741.0278196829113,88.00306029858662,-467.0848308279061,-9.583486804405725,1466.2400268538104,2.4085589725827625,2923.0822228414,-19.239408245369706,-146.0276465702223,27.42776960646041,-43.35592644090597,-2.4665336615146733,-2970.7427010510232,9.28916908376634,1026.173422927998,-38.60012436044947,246.8904718183887,-23.16935021791687,-1485.556028724092,-53.351786996136525,-541.491715208744,46.05864258522793,1272.2291162842348,24.323750930906094,-475.22940568077644,-11.04002949522448,-3440.202028224996,52.940885335249455,50.51339232115256,-19.936325972496018
3645.5610997143685,25.292479431660553,427.46650260533534,-28.61944202750878,2679.7983370468673,31.30643045616956,-1373.1543228937117,-3.301541624897294,3232.012421926846,-8.511486690001481,-527.4798952678399,22.71738077738757,-167.0297800735245,6.023156942271488,-2072.651244470305,-23.351195010868384,-4847.971957730647,-9.624404351847968,3719.237494347492,-28.729130071194856,-2567.1531613257152,-5.492733356203997,655.8208504105314,-9.125238490422111,-1075.89254648919,-15.715517379756115,4544.9980716629225,-14.169223459345517,-951.7298966422687,-15.937679734526956,-2736.4932304348936,93.39772648637292,-467.5300589218085,-8.206863216497903,1466.2968200488308,-0.1649239460673227,2922.0986659299974,-20.101803828103986,-144.6758033802205,26.624323068738292,-43.452001152668345,-1.3647157565669328,-2970.217571259089,11.736280450123042,1024.1997454533455,-40.34470479808288,245.76485840567662,-21.829530255947436,-1488.331414474097,-57.68883059129225,-539.1613899572804,47.14142344535437,1273.430213342021,23.702550047707085,-475.77839436736065,-10.912819815183651,-3437.505083593143,54.92990204441634,49.52267153948245,-19.679868745885436
