100,100,80
##########
103.44902463490993,67.90721604889477,99.98072025990719,-0.7770556891326195,99.97823776851857,-0.8763280297360814,-99.98188468899605,0.7318149811414055,-98.44400673708607,32.24527607698175,0.513770105249977,10.548945804910106,-199.9578283641859,1.3609689699638006,199.64197640871316,-6.468220387849132,-0.61504828513078,-9.672617775174032
106.7936080277506,65.82306957607427,99.92282735520116,-1.5441399093910309,99.91303955822015,-1.7370638766348405,-99.92715800830065,1.4641285230135612,-96.77589675297715,34.48399197626072,1.0546701631717743,11.084879183811598,-199.83086408802836,2.7128019009121633,199.19206762851573,-7.939852066869695,-1.2097127635125844,-9.347815307176777
110.03412152488424,63.74512069483596,99.82680553422195,-2.301830652381622,99.80515394124556,-2.583455058969704,-99.83578996490279,2.1971424172874157,-94.99592265114856,36.71919269621666,1.6220610316873836,11.608257923104595,-199.61960887710245,4.057736887876633,198.6499840852275,-9.41736204383506,-1.7841302312742313,-9.024802864134907
113.1708157096242,61.670977977485904,99.69311097595325,-3.0506720720198963,99.65526908830738,-3.4166702707246497,-99.7077408930813,2.9310405896198337,-93.10418517938682,38.95390968476813,2.2153246353955076,12.11946604838534,-199.32442556537973,5.397981432894269,198.01528146208042,-10.90323761274829,-2.338388313031701,-8.702795777660713
116.20382246313702,59.59828393100109,99.52217348423135,-3.791174395317653,99.46401648973176,-4.237808141960747,-99.54296248880804,3.665983301566485,-91.10063333059239,41.19118418990035,2.833860281140153,12.618813814464154,-198.94553939843232,6.735732767432397,197.2873587078368,-12.400009794582742,-2.872525507653912,-8.38100567250344
119.13315631559591,57.52470111132438,99.31439818892184,-4.5238137183262594,99.23197426260172,-5.047905044750113,-99.34139915194258,4.402100590410331,-88.9850632650563,43.434091119433276,3.4770809440976844,13.106536511158003,-198.48303804463222,8.073198298265297,196.46545456294658,-13.910277401107072,-3.3865306797691517,-8.058631466407924
121.95871511469103,55.447898684006915,99.0701672617393,-5.249031610499701,98.95967008835157,-5.847942077664651,-99.10298968088927,5.1394846752122065,-86.75711601719543,45.6857638824973,4.144409462847932,13.582791984820513,-197.93687031238684,9.412616640780906,195.54864254787904,-15.436732271997641,-3.8803419755290203,-7.734849907155906
124.68028002938952,53.36553925458404,98.78984165807152,-5.967234456106896,98.64758381902709,-6.638851341530129,-98.82766937910763,5.878181008882745,-84.41627392505178,47.94942073098663,4.835274575832689,14.047656731474126,-197.3068435215373,10.756279736533255,194.53582432230135,-16.982186274879787,-4.353845125900699,-7.408805389944042
127.29751489831042,51.27526580360534,98.47376289969446,-6.678792462437843,98.29614978522156,-7.4215216022189106,-98.51537265044495,6.61817758972949,-81.96185569338228,50.228393185946835,5.549106723121382,14.501120364103988,-196.59261944440792,12.106556606665226,193.42572128502232,-18.549600723509055,-4.806871083646565,-7.079598761885122
129.8099649240323,49.17468856929814,98.1222549168296,-7.384038261880234,97.90575883427115,-8.196803422009403,-98.16603618168045,7.359392056994406,-79.39300996975071,52.52615722592386,6.285333525958383,14.943078190754404,-195.79370869515927,13.465919373707488,192.21686424088932,-20.142118964043664,-5.239192920308279,-6.746274768745068
132.21705470693897,47.06137172596919,97.73562597178116,-8.083265028704636,97.47676012352139,-8.965513828963118,-97.77960283724583,8.101655976706411,-76.70870727625594,54.846368038083526,7.0433748414211985,15.373321556981187,-194.9094634032368,14.83697229732447,190.90758091012168,-21.763103009378952,-5.650521885866519,-6.407807728018144
134.51808560468712,44.93281970892676,97.31417069057784,-8.776724021581995,97.00946269026655,-9.728440583430793,-97.35602642446747,8.844695567459041,-73.90773009560569,57.19289929716352,7.822637269670082,15.791525499778311,-193.9390679555747,16.22248472361426,189.49598099541717,-23.416175275581598,-6.040502504921054,-6.063084916347598
136.71223239594136,42.78646303740623,96.85817223381517,-9.464621449262735,96.50413681723505,-10.486346091839687,-96.89527753011254,9.588107907557925,-70.9886608568617,59.569888154147435,8.622507965350866,16.197233121814197,-192.8815275298644,17.62542905503591,187.97993844947206,-25.105266704884787,-6.408706547423524,-5.7108870299746
138.79853921957962,40.619643486199635,96.36790464344298,-10.147114539075986,95.96101521018205,-11.23997101003453,-96.39735068350149,10.331331387254632,-67.9498675003195,61.981787402704875,9.442347570854562,16.589835912833433,-191.73565406379444,19.049025126545782,186.35707049628604,-26.834672863629002,-6.754625666782992,-5.349864902799008
140.7759147530675,38.42959845502415,95.84363540879983,-10.824306665366025,95.38029400221697,-11.99003757138601,-95.86227317204406,11.073608796920372,-64.78948621863638,64.43342667021965,10.281482044764712,16.968549002687354,-190.50004920753187,20.496792748055533,184.62471284847894,-28.60912000485378,-7.077662440274393,-4.978511431301451
142.64312658610095,36.213444382870875,95.28562830301372,-11.496241366864679,94.76213359789273,-12.737252668419691,-95.2901159273821,11.813940937567148,-61.50540086708064,66.9300849842891,11.139193100359476,17.332380003761585,-189.17308368180846,21.97261467956198,182.7798904227718,-30.433843617424518,-7.377119471596663,-4.595127335342
